route,trip,longitude,latitude,scheduled_time,d_time
KT, 1539,-122.396431,37.793152,89940,-42886
KT, 1539,-122.405021,37.708997,87660,154
KT, 1539,-122.41934,37.775234,47100,328
KT, 1539,-122.435289,37.762683,47340,326
KT, 1539,-122.446651,37.720876,48960,267
KT, 1539,-122.4658,37.740956,47820,365
KT, 1539,-122.465846,37.740893,47880,307
KT, 1539,-122.471618,37.734807,48060,392
KT, 1441,-122.387445,37.748999,89340,100
KT, 1441,-122.388558,37.760518,89520,134
KT, 1441,-122.390836,37.734358,88980,-8
KT, 1441,-122.393864,37.776278,89940,-43006
KT, 1441,-122.39561,37.722449,88620,-3
KT, 1441,-122.396431,37.793152,47340,221
KT, 1441,-122.405021,37.708997,88260,33
KT, 1441,-122.41934,37.775234,47700,235
KT, 1441,-122.435289,37.762683,47940,191
KT, 1441,-122.446651,37.720876,49560,59
KT, 1441,-122.4658,37.740956,48420,199
KT, 1441,-122.465846,37.740893,48480,141
KT, 1441,-122.471618,37.734807,48660,137
KT, 1485,-122.387445,37.748999,47340,-52
KT, 1485,-122.388558,37.760518,47520,58
KT, 1485,-122.390836,37.734358,46980,-19
KT, 1485,-122.393864,37.776278,47940,66
KT, 1485,-122.39561,37.722449,89820,2
KT, 1485,-122.396431,37.793152,48540,113
KT, 1485,-122.405021,37.708997,89460,122
KT, 1485,-122.41934,37.775234,48900,117
KT, 1485,-122.435289,37.762683,49140,77
KT, 1485,-122.446651,37.720876,50760,-3
KT, 1485,-122.4658,37.740956,49620,73
KT, 1485,-122.465846,37.740893,49680,13
KT, 1485,-122.471618,37.734807,49860,87
KT, 1415,-122.387445,37.748999,47940,-66
KT, 1415,-122.388558,37.760518,48120,-12
KT, 1415,-122.390836,37.734358,47580,-31
KT, 1415,-122.393864,37.776278,48540,140
KT, 1415,-122.39561,37.722449,47220,14
KT, 1415,-122.396431,37.793152,49140,175
KT, 1415,-122.405021,37.708997,46860,61
KT, 1415,-122.41934,37.775234,49500,186
KT, 1415,-122.435289,37.762683,49740,146
KT, 1415,-122.446651,37.720876,51360,-33
KT, 1415,-122.4658,37.740956,50220,146
KT, 1415,-122.465846,37.740893,50280,89
KT, 1415,-122.471618,37.734807,50460,104
KT, 1478,-122.387445,37.748999,48540,407
KT, 1478,-122.388558,37.760518,48720,506
KT, 1478,-122.390836,37.734358,48180,398
KT, 1478,-122.393864,37.776278,49140,641
KT, 1478,-122.39561,37.722449,47820,269
KT, 1478,-122.396431,37.793152,49740,778
KT, 1478,-122.405021,37.708997,47460,308
KT, 1478,-122.41934,37.775234,50100,846
KT, 1478,-122.435289,37.762683,50340,823
