PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
F, 1052,5311524,9804,N,0,5694,-122.405744,37.785857,10/3/2012 11:47:59.000000 PM,10/3/2012 11:49:00.183000 PM,-61
F, 1052,5311524,9804,N,0,3095,-122.41081,37.807841,10/3/2012 11:31:24.000000 PM,10/3/2012 11:31:00.127000 PM,24
F, 1052,5311524,9804,N,0,5656,-122.412441,37.780568,10/3/2012 11:52:16.000000 PM,10/3/2012 11:53:00.171000 PM,-44
F, 1052,5311524,9804,N,0,5184,-122.417366,37.807248,10/3/2012 11:29:03.000000 PM,10/3/2012 11:28:00.149000 PM,63
F, 1052,5311524,9804,N,0,5696,-122.419183,37.775243,10/3/2012 11:56:08.000000 PM,10/3/2012 11:57:00.115000 PM,-52
F, 1078,5311524,9804,N,0,5661,-122.428628,37.767829,10/3/2012 12:02:54.000000 AM,10/3/2012 12:03:01.138000 AM,-7
F, 1078,5311524,9804,N,0,3311,-122.434866,37.76252,10/3/2012 12:07:49.000000 AM,10/3/2012 12:08:01.160000 AM,-12
F, 1057,5311525,9815,N,0,4726,-122.393874,37.794105,10/3/2012 12:05:25.000000 AM,10/3/2012 12:01:01.711000 AM,264
F, 1057,5311525,9815,N,0,5657,-122.399069,37.79111,10/3/2012 12:08:32.000000 AM,10/3/2012 12:05:01.756000 AM,211
F, 1057,5311525,9815,N,0,5694,-122.405744,37.785857,10/3/2012 12:12:12.000000 AM,10/3/2012 12:09:01.746000 AM,191
F, 1057,5311525,9815,N,0,3095,-122.41081,37.807841,10/3/2012 12:00:12.000000 AM,10/3/2012 11:51:00.693000 PM,-42648
F, 1057,5311525,9815,N,0,5656,-122.412441,37.780568,10/3/2012 12:15:12.000000 AM,10/3/2012 12:13:01.735000 AM,131
F, 1053,5311525,9815,N,0,5184,-122.417366,37.807248,10/3/2012 11:56:06.000000 PM,10/3/2012 11:48:00.726000 PM,486
F, 1057,5311525,9815,N,0,5696,-122.419183,37.775243,10/3/2012 12:19:09.000000 AM,10/3/2012 12:17:01.768000 AM,128
F, 1057,5311525,9815,N,0,5661,-122.428628,37.767829,10/3/2012 12:24:03.000000 AM,10/3/2012 12:23:01.719000 AM,62
F, 1057,5311525,9815,N,0,3311,-122.434866,37.76252,10/3/2012 12:28:48.000000 AM,10/3/2012 12:28:01.703000 AM,47
F, 1053,5311526,9801,N,0,4726,-122.393874,37.794105,10/3/2012 12:20:39.000000 AM,10/3/2012 12:21:01.967000 AM,-22
